Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 1.892695	Val Loss: 1.957191	Val Acc: 50.15625
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 1.936826	Val Loss: 1.961371	Val Acc: 49.84375
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 1.982311	Val Loss: 1.942232	Val Acc: 52.34375
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 1.950195	Val Loss: 1.947211	Val Acc: 52.03125
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 1.957134	Val Loss: 1.943645	Val Acc: 52.03125
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 1.877941	Val Loss: 1.953067	Val Acc: 51.09375
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 1.858649	Val Loss: 1.944774	Val Acc: 51.71875
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 1.913911	Val Loss: 1.959154	Val Acc: 50.0
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 1.921590	Val Loss: 1.938081	Val Acc: 53.4375
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 1.963062	Val Loss: 1.946249	Val Acc: 50.78125
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.918549	Val Loss: 1.949463	Val Acc: 50.46875
Train Epoch: 2 [33280/49000 (68%)]	Train Loss: 1.961251	Val Loss: 1.929292	Val Acc: 53.59375
Train Epoch: 2 [34560/49000 (70%)]	Train Loss: 1.962955	Val Loss: 1.933177	Val Acc: 53.75
Train Epoch: 2 [35840/49000 (73%)]	Train Loss: 1.949540	Val Loss: 1.938370	Val Acc: 52.8125
Train Epoch: 2 [37120/49000 (76%)]	Train Loss: 1.958237	Val Loss: 1.945630	Val Acc: 50.78125
Train Epoch: 2 [38400/49000 (78%)]	Train Loss: 1.919275	Val Loss: 1.942368	Val Acc: 51.875
Train Epoch: 2 [39680/49000 (81%)]	Train Loss: 1.937400	Val Loss: 1.951269	Val Acc: 51.71875
Train Epoch: 2 [40960/49000 (84%)]	Train Loss: 1.919241	Val Loss: 1.943233	Val Acc: 52.1875
Train Epoch: 2 [42240/49000 (86%)]	Train Loss: 1.952054	Val Loss: 1.941469	Val Acc: 51.5625
Train Epoch: 2 [43520/49000 (89%)]	Train Loss: 1.925291	Val Loss: 1.926246	Val Acc: 52.65625
Train Epoch: 2 [44800/49000 (91%)]	Train Loss: 1.969595	Val Loss: 1.942950	Val Acc: 51.40625
Train Epoch: 2 [46080/49000 (94%)]	Train Loss: 1.934140	Val Loss: 1.942751	Val Acc: 52.34375
Train Epoch: 2 [47360/49000 (97%)]	Train Loss: 2.007041	Val Loss: 1.941735	Val Acc: 51.875
Train Epoch: 2 [48640/49000 (99%)]	Train Loss: 1.999527	Val Loss: 1.948124	Val Acc: 50.9375
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 2.023801	Val Loss: 1.941101	Val Acc: 52.1875
Train Epoch: 3 [1280/49000 (3%)]	Train Loss: 1.952761	Val Loss: 1.943947	Val Acc: 52.03125
Train Epoch: 3 [2560/49000 (5%)]	Train Loss: 1.879985	Val Loss: 1.927329	Val Acc: 54.375
Train Epoch: 3 [3840/49000 (8%)]	Train Loss: 1.958039	Val Loss: 1.942711	Val Acc: 52.96875
Train Epoch: 3 [5120/49000 (10%)]	Train Loss: 1.881701	Val Loss: 1.914809	Val Acc: 54.375
Train Epoch: 3 [6400/49000 (13%)]	Train Loss: 1.904228	Val Loss: 1.922848	Val Acc: 53.4375
Train Epoch: 3 [7680/49000 (16%)]	Train Loss: 1.955695	Val Loss: 1.925795	Val Acc: 53.28125
Train Epoch: 3 [8960/49000 (18%)]	Train Loss: 1.925248	Val Loss: 1.919951	Val Acc: 53.28125
Train Epoch: 3 [10240/49000 (21%)]	Train Loss: 1.898497	Val Loss: 1.949982	Val Acc: 50.625
Train Epoch: 3 [11520/49000 (23%)]	Train Loss: 1.961332	Val Loss: 1.941290	Val Acc: 51.5625
Train Epoch: 3 [12800/49000 (26%)]	Train Loss: 1.924017	Val Loss: 1.930652	Val Acc: 53.75
Train Epoch: 3 [14080/49000 (29%)]	Train Loss: 1.932370	Val Loss: 1.932784	Val Acc: 52.5
Train Epoch: 3 [15360/49000 (31%)]	Train Loss: 1.866067	Val Loss: 1.926683	Val Acc: 54.0625
